step,train_loss,val_loss,lr,sec_per_step
729,4.2029,,2.08e-05,8.76
730,3.536,,2.06e-05,8.83
731,2.6685,,2.05e-05,8.98
732,2.863,,2.03e-05,8.87
733,3.2848,,2.02e-05,8.85
734,2.2847,,2.00e-05,8.71
735,3.933,,1.99e-05,8.75
736,3.5194,,1.98e-05,8.7
737,3.4607,,1.96e-05,8.82
738,3.1884,,1.95e-05,8.84
739,2.2736,,1.94e-05,8.8
740,4.2689,,1.92e-05,8.76
741,2.6213,,1.91e-05,8.75
742,4.3659,,1.89e-05,8.7
743,3.8869,,1.88e-05,8.67
744,4.0442,,1.87e-05,8.65
745,4.2311,,1.85e-05,8.84
746,3.3136,,1.84e-05,8.78
747,2.2508,,1.83e-05,8.66
748,2.9604,,1.81e-05,8.67
749,4.0736,,1.80e-05,8.75
750,2.1183,,1.79e-05,8.73
750,,4.4829,1.79e-05,
751,2.6406,,1.77e-05,10.22
752,3.5108,,1.76e-05,8.99
753,4.577,,1.75e-05,8.83
754,4.0908,,1.73e-05,8.77
755,3.5856,,1.72e-05,8.88
756,3.8057,,1.71e-05,8.79
757,2.6702,,1.69e-05,8.68
758,3.6003,,1.68e-05,8.94
759,4.2962,,1.67e-05,8.8
760,2.3648,,1.65e-05,8.71
761,3.3203,,1.64e-05,8.91
762,3.8921,,1.63e-05,8.86
763,3.1144,,1.62e-05,8.7
764,4.1901,,1.60e-05,9.16
765,4.2358,,1.59e-05,9.01
766,3.4637,,1.58e-05,8.85
767,3.8439,,1.56e-05,8.63
768,4.2243,,1.55e-05,9.14
769,4.0971,,1.54e-05,8.69
770,4.4086,,1.53e-05,8.77
771,3.3032,,1.51e-05,8.82
772,4.2177,,1.50e-05,8.93
773,4.2048,,1.49e-05,8.71
774,4.1969,,1.48e-05,8.83
775,3.01,,1.46e-05,8.92
776,2.646,,1.45e-05,8.75
777,3.1038,,1.44e-05,8.68
778,2.2713,,1.43e-05,8.82
779,3.2803,,1.42e-05,8.83
780,2.5573,,1.40e-05,9.01
781,3.1347,,1.39e-05,8.67
782,3.8962,,1.38e-05,8.83
783,3.1118,,1.37e-05,8.76
784,4.01,,1.36e-05,8.71
785,4.0284,,1.34e-05,8.97
786,4.004,,1.33e-05,8.76
787,4.2675,,1.32e-05,9.09
788,3.793,,1.31e-05,8.87
789,3.9205,,1.30e-05,8.87
790,3.8159,,1.28e-05,8.74
791,4.0105,,1.27e-05,8.71
792,3.4291,,1.26e-05,9.08
793,3.521,,1.25e-05,8.74
794,3.2602,,1.24e-05,8.82
795,3.622,,1.23e-05,8.83
796,4.7158,,1.22e-05,8.73
797,4.3271,,1.20e-05,8.78
798,4.0693,,1.19e-05,8.79
799,4.0939,,1.18e-05,8.96
800,4.2701,,1.17e-05,8.76
801,3.9548,,1.16e-05,9.01
802,3.8122,,1.15e-05,9.12
803,3.8542,,1.14e-05,9.15
804,4.3051,,1.13e-05,9.05
805,3.9451,,1.11e-05,9.19
806,4.5545,,1.10e-05,9.2
807,3.0302,,1.09e-05,8.81
808,3.3713,,1.08e-05,8.76
809,3.8147,,1.07e-05,9.05
810,4.2148,,1.06e-05,8.98
811,4.3087,,1.05e-05,8.76
812,4.4049,,1.04e-05,8.94
813,3.9193,,1.03e-05,8.78
814,3.9737,,1.02e-05,8.66
815,3.9345,,1.01e-05,8.73
816,4.013,,9.96e-06,8.87
817,3.9397,,9.86e-06,8.72
818,3.0571,,9.76e-06,8.73
819,3.8894,,9.65e-06,9.04
820,3.3922,,9.55e-06,8.7
821,2.4121,,9.45e-06,8.67
822,3.6265,,9.34e-06,8.71
823,4.3688,,9.24e-06,8.99
824,3.1277,,9.14e-06,8.91
825,3.3369,,9.04e-06,8.69
826,4.2582,,8.94e-06,8.99
827,3.8338,,8.84e-06,8.81
828,2.7667,,8.74e-06,8.84
829,4.2606,,8.65e-06,8.81
830,3.7721,,8.55e-06,8.74
831,3.9814,,8.45e-06,8.78
832,2.798,,8.35e-06,8.84
833,2.223,,8.26e-06,8.95
834,4.0194,,8.16e-06,8.71
835,4.7224,,8.07e-06,8.67
836,3.4809,,7.97e-06,8.85
837,3.133,,7.88e-06,8.71
838,3.9581,,7.78e-06,8.7
839,4.1464,,7.69e-06,8.84
840,4.139,,7.60e-06,8.84
841,4.4497,,7.51e-06,8.72
842,3.7561,,7.41e-06,8.68
843,4.2427,,7.32e-06,8.81
844,3.7947,,7.23e-06,8.7
845,2.8133,,7.14e-06,8.7
846,3.2649,,7.05e-06,9.06
847,3.3703,,6.96e-06,8.78
848,3.3977,,6.87e-06,8.67
849,3.6948,,6.79e-06,8.67
850,4.4175,,6.70e-06,8.88
851,3.191,,6.61e-06,8.85
852,3.4877,,6.53e-06,8.88
853,3.3225,,6.44e-06,9.23
854,4.1714,,6.35e-06,8.9
855,4.3274,,6.27e-06,8.72
856,3.942,,6.18e-06,9.05
857,3.2196,,6.10e-06,8.82
858,3.7002,,6.02e-06,8.66
859,3.6505,,5.93e-06,8.85
860,3.6566,,5.85e-06,9.0
861,4.1056,,5.77e-06,8.75
862,3.944,,5.69e-06,8.67
863,3.9638,,5.61e-06,8.73
864,3.56,,5.53e-06,8.73
865,3.334,,5.45e-06,8.7
866,1.5692,,5.37e-06,8.7
867,3.9787,,5.29e-06,8.97
868,4.1062,,5.21e-06,8.76
869,3.9745,,5.14e-06,8.66
870,3.5806,,5.06e-06,8.78
871,3.5514,,4.98e-06,8.79
872,4.4075,,4.91e-06,8.85
873,4.005,,4.83e-06,8.83
874,3.1717,,4.76e-06,8.81
875,4.1908,,4.68e-06,8.69
876,3.0833,,4.61e-06,8.73
877,3.973,,4.54e-06,8.8
878,4.1777,,4.47e-06,8.78
879,3.1451,,4.39e-06,8.79
880,3.3813,,4.32e-06,8.95
881,4.0452,,4.25e-06,8.77
882,4.2094,,4.18e-06,8.66
883,3.8689,,4.11e-06,8.73
884,4.1272,,4.04e-06,9.0
885,3.8005,,3.97e-06,8.83
886,3.3811,,3.91e-06,8.68
887,3.2836,,3.84e-06,8.95
888,3.4146,,3.77e-06,8.78
889,4.466,,3.71e-06,8.69
890,2.7252,,3.64e-06,8.67
891,3.1649,,3.58e-06,8.78
892,3.8551,,3.51e-06,9.07
893,2.5351,,3.45e-06,8.73
894,3.8071,,3.38e-06,9.09
895,2.8056,,3.32e-06,8.72
896,4.5745,,3.26e-06,8.73
897,4.1203,,3.20e-06,8.8
898,3.563,,3.14e-06,8.69
899,2.7874,,3.08e-06,8.84
900,3.3491,,3.02e-06,8.68
901,4.2413,,2.96e-06,9.01
902,4.4142,,2.90e-06,8.78
903,2.6359,,2.84e-06,8.71
904,3.2179,,2.78e-06,8.82
905,2.4478,,2.72e-06,8.76
906,4.1013,,2.67e-06,8.81
907,3.9037,,2.61e-06,8.79
908,3.3127,,2.56e-06,9.75
909,3.9677,,2.50e-06,9.74
910,4.3482,,2.45e-06,10.01
911,2.8047,,2.39e-06,9.23
912,3.9173,,2.34e-06,8.82
913,3.5936,,2.29e-06,8.67
914,3.5125,,2.24e-06,9.12
915,3.859,,2.18e-06,8.66
916,2.5816,,2.13e-06,8.72
917,3.8789,,2.08e-06,8.74
918,4.0074,,2.03e-06,8.76
919,3.0855,,1.99e-06,8.73
920,3.3259,,1.94e-06,8.77
921,3.4772,,1.89e-06,9.05
922,2.5714,,1.84e-06,8.76
923,3.3479,,1.80e-06,8.74
924,4.1808,,1.75e-06,8.74
925,3.9694,,1.70e-06,8.84
926,3.8692,,1.66e-06,8.84
927,4.2568,,1.61e-06,8.73
928,3.286,,1.57e-06,8.95
929,2.8454,,1.53e-06,8.83
930,2.6239,,1.49e-06,8.7
931,3.9629,,1.44e-06,8.86
932,3.953,,1.40e-06,8.8
933,4.3983,,1.36e-06,9.04
934,2.5228,,1.32e-06,8.91
935,3.0121,,1.28e-06,8.86
936,4.1732,,1.24e-06,8.93
937,4.1384,,1.20e-06,8.74
938,4.261,,1.17e-06,8.93
939,3.3683,,1.13e-06,8.75
940,2.9581,,1.09e-06,8.88
941,3.7452,,1.06e-06,8.95
942,3.7444,,1.02e-06,8.82
943,3.878,,9.86e-07,8.78
944,3.732,,9.52e-07,8.67
945,4.1913,,9.19e-07,8.88
946,4.3367,,8.86e-07,8.83
947,3.453,,8.53e-07,8.72
948,2.7238,,8.21e-07,8.95
949,3.9704,,7.90e-07,8.75
950,4.4139,,7.60e-07,8.74
951,4.2584,,7.30e-07,8.71
952,4.0324,,7.00e-07,8.81
953,4.0514,,6.71e-07,8.71
954,4.0786,,6.43e-07,8.68
955,4.0669,,6.16e-07,8.98
956,4.0571,,5.89e-07,8.8
957,3.0948,,5.62e-07,8.85
958,3.1093,,5.36e-07,8.76
959,3.6223,,5.11e-07,8.78
960,2.5214,,4.87e-07,8.85
961,3.4754,,4.63e-07,8.76
962,3.8142,,4.39e-07,8.92
963,4.9089,,4.16e-07,8.71
964,4.2841,,3.94e-07,8.98
965,3.7167,,3.73e-07,8.98
966,3.9578,,3.52e-07,8.79
967,3.6863,,3.31e-07,8.8
968,3.6384,,3.12e-07,8.96
969,4.178,,2.92e-07,8.75
970,4.0262,,2.74e-07,8.7
971,2.6368,,2.56e-07,8.73
972,3.539,,2.39e-07,8.85
973,4.3534,,2.22e-07,8.75
974,4.1926,,2.06e-07,8.8
975,4.0035,,1.90e-07,8.89
976,3.5983,,1.75e-07,8.75
977,2.8267,,1.61e-07,8.72
978,4.2161,,1.47e-07,8.83
979,4.2502,,1.34e-07,8.79
980,4.5197,,1.22e-07,8.9
981,3.9438,,1.10e-07,8.97
982,3.4268,,9.87e-08,8.96
983,4.3926,,8.80e-08,8.93
984,4.3093,,7.80e-08,8.87
985,3.615,,6.85e-08,8.82
986,4.3853,,5.97e-08,8.78
987,4.1953,,5.15e-08,8.72
988,4.3026,,4.39e-08,8.73
989,3.9337,,3.69e-08,9.05
990,4.2346,,3.05e-08,8.78
991,4.0051,,2.47e-08,8.89
992,3.8256,,1.95e-08,8.77
993,3.4368,,1.49e-08,8.73
994,3.5781,,1.10e-08,8.74
995,3.3309,,7.62e-09,8.9
996,4.1524,,4.87e-09,8.89
997,3.2735,,2.74e-09,8.71
998,3.3799,,1.22e-09,8.85
999,2.0527,,3.05e-10,8.73
1000,3.3723,,0.00e+00,8.67
1000,,4.4802,0.00e+00,
