step,train_loss,val_loss,lr,sec_per_step
732,4.774,,8.87e-05,1.11
733,4.7689,,8.87e-05,1.14
734,4.2882,,8.87e-05,1.09
735,4.1541,,8.86e-05,1.09
736,4.9738,,8.86e-05,1.11
737,4.5419,,8.86e-05,1.05
738,4.6306,,8.85e-05,1.14
739,4.7092,,8.85e-05,1.11
740,4.8561,,8.85e-05,1.1
741,4.8988,,8.84e-05,1.08
742,4.5539,,8.84e-05,0.97
743,4.3851,,8.84e-05,1.0
744,4.4694,,8.83e-05,0.98
745,4.4782,,8.83e-05,0.98
746,4.5381,,8.82e-05,0.97
747,4.1181,,8.82e-05,0.97
748,4.679,,8.82e-05,1.01
749,4.9167,,8.81e-05,0.98
750,4.376,,8.81e-05,0.97
750,,4.5656,8.81e-05,
751,4.5294,,8.81e-05,1.01
752,5.0503,,8.80e-05,0.97
753,4.6025,,8.80e-05,0.98
754,4.7679,,8.80e-05,0.96
755,4.9132,,8.79e-05,0.96
756,4.9106,,8.79e-05,0.98
757,4.5005,,8.79e-05,0.99
758,4.6,,8.78e-05,0.99
759,4.9488,,8.78e-05,0.99
760,4.5831,,8.78e-05,0.98
761,4.6988,,8.77e-05,0.99
762,4.6559,,8.77e-05,1.0
763,4.6134,,8.76e-05,1.0
764,4.6874,,8.76e-05,1.0
765,4.5298,,8.76e-05,0.99
766,4.5975,,8.75e-05,1.0
767,4.2673,,8.75e-05,1.01
768,4.8579,,8.75e-05,1.02
769,4.4746,,8.74e-05,1.02
770,4.6173,,8.74e-05,1.03
771,4.5654,,8.74e-05,1.04
772,4.3439,,8.73e-05,1.08
773,5.0294,,8.73e-05,1.15
774,4.7034,,8.73e-05,1.15
775,4.6986,,8.72e-05,1.06
776,4.4641,,8.72e-05,1.04
777,4.7578,,8.71e-05,1.05
778,4.7848,,8.71e-05,1.05
779,4.6838,,8.71e-05,1.13
780,4.5399,,8.70e-05,1.05
781,4.546,,8.70e-05,1.02
782,4.3872,,8.70e-05,1.08
783,4.6416,,8.69e-05,1.0
784,4.7655,,8.69e-05,0.99
785,5.0562,,8.69e-05,1.0
786,4.7343,,8.68e-05,0.99
787,4.5441,,8.68e-05,0.99
788,3.9566,,8.67e-05,0.98
789,4.4263,,8.67e-05,0.98
790,4.6134,,8.67e-05,0.98
791,5.085,,8.66e-05,0.99
792,4.8335,,8.66e-05,1.0
793,4.3256,,8.66e-05,0.98
794,4.7637,,8.65e-05,0.99
795,4.3829,,8.65e-05,0.98
796,4.5217,,8.64e-05,0.98
797,4.3645,,8.64e-05,0.98
798,4.4075,,8.64e-05,0.97
799,4.3244,,8.63e-05,0.96
800,4.5633,,8.63e-05,0.97
801,4.6899,,8.63e-05,0.99
802,4.9403,,8.62e-05,0.98
803,4.5752,,8.62e-05,0.96
804,4.8319,,8.62e-05,0.97
805,4.595,,8.61e-05,0.97
806,4.3654,,8.61e-05,0.96
807,4.563,,8.60e-05,0.98
808,4.6054,,8.60e-05,0.96
809,4.4632,,8.60e-05,0.97
810,4.6017,,8.59e-05,0.96
811,4.3316,,8.59e-05,0.97
812,4.8612,,8.58e-05,0.97
813,4.9306,,8.58e-05,0.97
814,4.5791,,8.58e-05,0.97
815,4.8515,,8.57e-05,0.95
816,4.8262,,8.57e-05,0.96
817,4.6909,,8.57e-05,0.98
818,4.8276,,8.56e-05,0.97
819,4.8655,,8.56e-05,0.95
820,4.6271,,8.55e-05,0.96
821,4.0638,,8.55e-05,0.95
822,4.8849,,8.55e-05,0.98
823,4.5156,,8.54e-05,0.97
824,4.6085,,8.54e-05,0.96
825,4.2484,,8.54e-05,0.97
826,4.5922,,8.53e-05,0.98
827,4.805,,8.53e-05,1.06
828,4.5757,,8.52e-05,1.11
829,4.6557,,8.52e-05,1.19
830,4.8814,,8.52e-05,1.21
831,4.5218,,8.51e-05,1.21
832,4.191,,8.51e-05,1.16
833,4.7337,,8.50e-05,1.16
834,4.7933,,8.50e-05,1.19
835,4.7682,,8.50e-05,1.18
836,4.4643,,8.49e-05,1.09
837,4.7767,,8.49e-05,1.13
838,4.4459,,8.49e-05,1.16
839,4.5582,,8.48e-05,1.08
840,4.7138,,8.48e-05,1.08
841,4.674,,8.47e-05,0.98
842,4.897,,8.47e-05,0.99
843,4.7641,,8.47e-05,1.06
844,4.7001,,8.46e-05,1.18
845,4.6768,,8.46e-05,1.17
846,4.3617,,8.45e-05,1.19
847,4.4345,,8.45e-05,1.1
848,4.9792,,8.45e-05,1.17
849,4.4936,,8.44e-05,1.18
850,4.492,,8.44e-05,1.01
851,4.5701,,8.43e-05,1.0
852,4.7593,,8.43e-05,1.0
853,4.7523,,8.43e-05,0.99
854,4.6393,,8.42e-05,0.99
855,4.0824,,8.42e-05,1.0
856,4.6906,,8.41e-05,1.03
857,4.4081,,8.41e-05,1.06
858,4.3271,,8.41e-05,1.1
859,4.433,,8.40e-05,1.01
860,4.5211,,8.40e-05,1.0
861,4.4406,,8.39e-05,1.01
862,4.576,,8.39e-05,1.03
863,4.3852,,8.39e-05,1.01
864,4.7037,,8.38e-05,1.01
865,4.2388,,8.38e-05,1.01
866,4.1082,,8.38e-05,1.0
867,4.5626,,8.37e-05,1.04
868,4.7722,,8.37e-05,1.03
869,4.7618,,8.36e-05,1.03
870,4.5363,,8.36e-05,1.0
871,4.4233,,8.36e-05,1.08
872,4.2264,,8.35e-05,1.03
873,4.7492,,8.35e-05,1.02
874,4.8157,,8.34e-05,1.02
875,4.7152,,8.34e-05,1.11
876,4.4488,,8.33e-05,1.02
877,4.7203,,8.33e-05,1.02
878,4.4136,,8.33e-05,1.02
879,4.7523,,8.32e-05,1.11
880,4.4086,,8.32e-05,1.02
881,4.7362,,8.31e-05,1.01
882,4.5172,,8.31e-05,1.01
883,4.6405,,8.31e-05,1.01
884,4.3455,,8.30e-05,1.01
885,4.6528,,8.30e-05,1.14
886,4.4189,,8.29e-05,1.13
887,4.277,,8.29e-05,1.12
888,4.4456,,8.29e-05,1.1
889,4.1987,,8.28e-05,1.27
890,4.7127,,8.28e-05,1.22
891,4.8415,,8.27e-05,1.09
892,4.828,,8.27e-05,1.05
893,4.6899,,8.27e-05,1.06
894,4.914,,8.26e-05,1.14
895,4.9773,,8.26e-05,1.1
896,4.4662,,8.25e-05,1.04
897,4.5798,,8.25e-05,1.05
898,4.4261,,8.25e-05,1.06
899,4.8903,,8.24e-05,1.04
900,4.8411,,8.24e-05,1.06
901,4.45,,8.23e-05,1.04
902,4.9336,,8.23e-05,1.03
903,4.9049,,8.22e-05,1.11
904,4.4905,,8.22e-05,1.17
905,4.5501,,8.22e-05,1.1
906,5.0289,,8.21e-05,1.06
907,4.9309,,8.21e-05,1.06
908,4.655,,8.20e-05,1.07
909,4.2629,,8.20e-05,1.06
910,4.5825,,8.20e-05,1.05
911,4.2742,,8.19e-05,1.05
912,4.6757,,8.19e-05,1.06
913,4.2861,,8.18e-05,1.03
914,4.7876,,8.18e-05,1.05
915,4.2055,,8.17e-05,1.05
916,4.5228,,8.17e-05,1.04
917,4.4046,,8.17e-05,1.05
918,4.6327,,8.16e-05,1.03
919,4.7499,,8.16e-05,1.03
920,4.7179,,8.15e-05,1.05
921,4.3213,,8.15e-05,1.07
922,4.5924,,8.15e-05,1.06
923,4.5555,,8.14e-05,1.05
924,4.3101,,8.14e-05,1.05
925,4.4871,,8.13e-05,1.02
926,4.5087,,8.13e-05,1.03
927,4.7113,,8.12e-05,1.04
928,4.7486,,8.12e-05,1.05
929,4.6721,,8.12e-05,1.05
930,4.2204,,8.11e-05,1.04
931,4.8807,,8.11e-05,1.04
932,4.4475,,8.10e-05,1.04
933,4.5509,,8.10e-05,1.02
934,4.2731,,8.09e-05,1.06
935,4.4177,,8.09e-05,1.03
936,4.369,,8.09e-05,1.04
937,4.1437,,8.08e-05,1.05
938,4.488,,8.08e-05,1.04
939,4.7369,,8.07e-05,1.06
940,4.5233,,8.07e-05,1.17
941,4.3595,,8.06e-05,1.07
942,4.2574,,8.06e-05,1.05
943,4.8879,,8.06e-05,1.03
944,4.5542,,8.05e-05,1.07
945,4.7093,,8.05e-05,1.05
946,4.6933,,8.04e-05,1.06
947,4.7671,,8.04e-05,1.04
948,4.434,,8.03e-05,1.03
949,4.8876,,8.03e-05,1.04
950,4.5063,,8.03e-05,1.07
951,4.6731,,8.02e-05,1.05
952,4.7002,,8.02e-05,1.05
953,4.5843,,8.01e-05,1.03
954,4.6614,,8.01e-05,1.04
955,4.247,,8.00e-05,1.04
956,4.8145,,8.00e-05,1.05
957,4.9757,,8.00e-05,1.05
958,4.7885,,7.99e-05,1.07
959,4.6324,,7.99e-05,1.17
960,4.8466,,7.98e-05,1.28
961,4.6847,,7.98e-05,1.11
962,4.3796,,7.97e-05,1.15
963,4.6725,,7.97e-05,1.21
964,4.6125,,7.97e-05,1.17
965,4.1374,,7.96e-05,1.17
966,4.5723,,7.96e-05,1.19
967,4.7764,,7.95e-05,1.12
968,4.3847,,7.95e-05,1.08
969,4.4,,7.94e-05,1.07
970,4.4146,,7.94e-05,1.04
971,4.4957,,7.93e-05,1.03
972,4.6186,,7.93e-05,1.04
973,4.7149,,7.93e-05,1.04
974,4.664,,7.92e-05,1.05
975,4.5926,,7.92e-05,1.11
976,4.7251,,7.91e-05,1.07
977,4.662,,7.91e-05,1.12
978,3.9588,,7.90e-05,1.03
979,4.7272,,7.90e-05,1.07
980,4.7109,,7.89e-05,1.05
981,4.2202,,7.89e-05,1.04
982,4.5973,,7.89e-05,1.08
983,4.2051,,7.88e-05,1.06
984,4.8943,,7.88e-05,1.06
985,4.5348,,7.87e-05,1.06
986,4.4197,,7.87e-05,1.03
987,4.7242,,7.86e-05,1.04
988,4.102,,7.86e-05,1.08
989,4.8566,,7.86e-05,1.11
990,4.3805,,7.85e-05,1.06
991,4.7247,,7.85e-05,1.1
992,4.8904,,7.84e-05,1.15
993,4.5021,,7.84e-05,1.14
994,4.8142,,7.83e-05,1.17
995,4.8058,,7.83e-05,1.33
996,4.8029,,7.82e-05,1.23
997,4.9307,,7.82e-05,1.04
998,4.7543,,7.81e-05,1.07
999,4.4902,,7.81e-05,1.08
1000,4.8725,,7.81e-05,1.04
1000,,4.561,7.81e-05,
1001,4.5843,,7.80e-05,1.13
1002,4.5565,,7.80e-05,1.09
1003,4.7587,,7.79e-05,1.08
1004,4.6132,,7.79e-05,1.11
1005,4.4581,,7.78e-05,1.14
1006,4.4598,,7.78e-05,1.08
1007,4.7025,,7.77e-05,1.11
1008,4.3753,,7.77e-05,1.18
1009,4.8357,,7.77e-05,1.1
1010,4.487,,7.76e-05,1.06
1011,4.7114,,7.76e-05,1.16
1012,4.6101,,7.75e-05,1.09
1013,4.3041,,7.75e-05,1.08
1014,4.5835,,7.74e-05,1.11
1015,4.3639,,7.74e-05,1.13
1016,4.5495,,7.73e-05,1.16
1017,4.5431,,7.73e-05,1.17
1018,4.2883,,7.72e-05,1.1
1019,4.7515,,7.72e-05,1.04
1020,4.5877,,7.72e-05,1.06
1021,4.5078,,7.71e-05,1.08
1022,4.857,,7.71e-05,1.04
1023,4.4686,,7.70e-05,1.05
1024,4.4056,,7.70e-05,1.06
1025,4.7015,,7.69e-05,1.09
1026,4.8038,,7.69e-05,1.08
1027,4.4087,,7.68e-05,1.06
1028,4.5768,,7.68e-05,1.09
1029,4.1453,,7.67e-05,1.09
1030,4.6223,,7.67e-05,1.08
1031,4.6111,,7.67e-05,1.09
1032,4.5772,,7.66e-05,1.09
1033,4.2334,,7.66e-05,1.11
1034,4.5074,,7.65e-05,1.11
1035,4.4853,,7.65e-05,1.1
1036,4.7688,,7.64e-05,1.07
1037,4.5558,,7.64e-05,1.16
1038,4.7984,,7.63e-05,1.08
1039,4.5982,,7.63e-05,1.08
1040,4.617,,7.62e-05,1.07
1041,4.6861,,7.62e-05,1.06
1042,4.7378,,7.61e-05,1.07
1043,4.7953,,7.61e-05,1.1
1044,4.6121,,7.61e-05,1.06
1045,4.6514,,7.60e-05,1.06
1046,4.5761,,7.60e-05,1.06
1047,4.6877,,7.59e-05,1.09
1048,4.7495,,7.59e-05,1.07
1049,4.6619,,7.58e-05,1.08
1050,4.4925,,7.58e-05,1.07
1051,4.5033,,7.57e-05,1.07
1052,4.8252,,7.57e-05,1.08
1053,4.6375,,7.56e-05,1.09
1054,4.49,,7.56e-05,1.07
1055,4.8504,,7.55e-05,1.06
1056,4.83,,7.55e-05,1.06
1057,4.3777,,7.55e-05,1.06
1058,4.5538,,7.54e-05,1.07
1059,4.764,,7.54e-05,1.05
1060,4.4448,,7.53e-05,1.06
1061,4.3951,,7.53e-05,1.09
1062,4.735,,7.52e-05,1.07
1063,4.5641,,7.52e-05,1.06
1064,4.7308,,7.51e-05,1.07
1065,4.8371,,7.51e-05,1.06
1066,4.3901,,7.50e-05,1.06
1067,4.3214,,7.50e-05,1.07
1068,4.8188,,7.49e-05,1.1
1069,4.8571,,7.49e-05,1.05
1070,4.4584,,7.48e-05,1.05
1071,4.4592,,7.48e-05,1.07
1072,4.7696,,7.47e-05,1.1
1073,4.5245,,7.47e-05,1.05
1074,4.6628,,7.47e-05,1.06
1075,4.7872,,7.46e-05,1.07
1076,4.5653,,7.46e-05,1.09
1077,4.6354,,7.45e-05,1.07
1078,4.4388,,7.45e-05,1.06
1079,4.5511,,7.44e-05,1.06
1080,4.6999,,7.44e-05,1.07
1081,4.59,,7.43e-05,1.08
1082,4.9036,,7.43e-05,1.09
1083,4.391,,7.42e-05,1.06
1084,4.4751,,7.42e-05,1.08
1085,4.6649,,7.41e-05,1.1
1086,4.7309,,7.41e-05,1.07
1087,4.5435,,7.40e-05,1.08
1088,4.3308,,7.40e-05,1.05
1089,4.7156,,7.39e-05,1.12
1090,4.5183,,7.39e-05,1.06
1091,4.5287,,7.39e-05,1.09
1092,4.7422,,7.38e-05,1.07
1093,4.6181,,7.38e-05,1.06
1094,4.6412,,7.37e-05,1.07
1095,4.7809,,7.37e-05,1.06
1096,4.7092,,7.36e-05,1.09
1097,4.8436,,7.36e-05,1.07
1098,4.6444,,7.35e-05,1.06
1099,4.5152,,7.35e-05,1.07
1100,4.4517,,7.34e-05,1.09
1101,4.8236,,7.34e-05,1.07
1102,4.6168,,7.33e-05,1.09
1103,4.7255,,7.33e-05,1.07
1104,4.7015,,7.32e-05,1.08
1105,4.6349,,7.32e-05,1.08
1106,4.3,,7.31e-05,1.08
1107,4.7914,,7.31e-05,1.08
1108,4.8974,,7.30e-05,1.07
1109,4.5812,,7.30e-05,1.09
1110,4.5702,,7.29e-05,1.12
1111,4.5054,,7.29e-05,1.05
1112,4.7728,,7.28e-05,1.09
1113,4.7165,,7.28e-05,1.07
1114,4.44,,7.27e-05,1.08
1115,4.4583,,7.27e-05,1.09
1116,4.6241,,7.27e-05,1.08
1117,4.6698,,7.26e-05,1.1
1118,4.4917,,7.26e-05,1.07
1119,4.7348,,7.25e-05,1.1
1120,4.7698,,7.25e-05,1.08
1121,4.5017,,7.24e-05,1.08
1122,4.7237,,7.24e-05,1.1
1123,4.8089,,7.23e-05,1.07
1124,4.8143,,7.23e-05,1.11
1125,4.6578,,7.22e-05,1.09
1126,4.6275,,7.22e-05,1.06
1127,4.9912,,7.21e-05,1.08
1128,4.3377,,7.21e-05,1.09
1129,4.7332,,7.20e-05,1.07
1130,4.4054,,7.20e-05,1.07
1131,4.5882,,7.19e-05,1.11
1132,4.6317,,7.19e-05,1.1
1133,4.4349,,7.18e-05,1.07
1134,4.8976,,7.18e-05,1.07
1135,4.5355,,7.17e-05,1.07
1136,4.9453,,7.17e-05,1.13
1137,4.6547,,7.16e-05,1.07
1138,4.6848,,7.16e-05,1.11
1139,4.6562,,7.15e-05,1.08
1140,4.5882,,7.15e-05,1.09
1141,4.692,,7.14e-05,1.1
1142,4.4198,,7.14e-05,1.06
1143,4.8113,,7.13e-05,1.08
1144,4.6822,,7.13e-05,1.09
1145,4.794,,7.12e-05,1.1
1146,4.7504,,7.12e-05,1.1
1147,5.1048,,7.11e-05,1.09
1148,4.2279,,7.11e-05,1.06
1149,4.205,,7.10e-05,1.1
1150,4.4328,,7.10e-05,1.08
1151,4.3643,,7.09e-05,1.07
1152,4.3169,,7.09e-05,1.09
1153,4.7893,,7.08e-05,1.07
1154,4.5412,,7.08e-05,1.09
1155,4.6928,,7.07e-05,1.11
1156,4.6403,,7.07e-05,1.27
1157,4.7112,,7.06e-05,1.37
1158,4.834,,7.06e-05,1.11
1159,4.6065,,7.06e-05,1.11
1160,4.5909,,7.05e-05,1.24
1161,4.7197,,7.05e-05,1.14
1162,4.6438,,7.04e-05,1.18
1163,4.6807,,7.04e-05,1.17
1164,4.4678,,7.03e-05,1.13
1165,4.7842,,7.03e-05,1.16
1166,4.6591,,7.02e-05,1.26
1167,4.8486,,7.02e-05,1.36
1168,4.4377,,7.01e-05,1.15
1169,4.2284,,7.01e-05,1.13
1170,4.4166,,7.00e-05,1.13
1171,4.5671,,7.00e-05,1.16
1172,4.8791,,6.99e-05,1.25
1173,4.7335,,6.99e-05,1.36
1174,4.5958,,6.98e-05,1.26
1175,4.8116,,6.98e-05,1.28
1176,5.0904,,6.97e-05,1.26
1177,4.728,,6.97e-05,1.25
1178,4.6821,,6.96e-05,1.27
1179,4.6091,,6.96e-05,1.25
1180,4.4881,,6.95e-05,1.27
1181,4.4812,,6.95e-05,1.19
1182,4.5317,,6.94e-05,1.23
1183,4.6935,,6.94e-05,1.24
1184,4.851,,6.93e-05,1.21
1185,4.541,,6.93e-05,1.43
1186,4.6214,,6.92e-05,1.22
1187,4.6879,,6.92e-05,1.27
1188,4.685,,6.91e-05,1.23
1189,4.6127,,6.91e-05,1.33
1190,4.6487,,6.90e-05,1.2
1191,4.7316,,6.90e-05,1.08
1192,4.6589,,6.89e-05,1.11
1193,4.4781,,6.89e-05,1.17
1194,4.6525,,6.88e-05,1.15
1195,4.4491,,6.88e-05,1.19
1196,4.7924,,6.87e-05,1.3
1197,4.4314,,6.87e-05,1.22
1198,4.364,,6.86e-05,1.22
1199,4.6871,,6.86e-05,1.28
1200,4.6069,,6.85e-05,1.13
1201,4.2429,,6.85e-05,1.11
1202,4.8163,,6.84e-05,1.1
1203,4.1564,,6.84e-05,1.18
1204,4.3389,,6.83e-05,1.35
1205,4.3207,,6.83e-05,1.23
1206,4.62,,6.82e-05,1.23
1207,4.5542,,6.82e-05,1.13
1208,4.48,,6.81e-05,1.22
1209,4.6388,,6.81e-05,1.27
1210,4.4719,,6.80e-05,1.2
1211,4.258,,6.80e-05,1.16
1212,4.3327,,6.79e-05,1.13
1213,4.283,,6.79e-05,1.27
1214,4.4783,,6.78e-05,1.31
1215,4.559,,6.77e-05,1.26
1216,4.5849,,6.77e-05,1.24
1217,4.3195,,6.76e-05,1.17
1218,4.564,,6.76e-05,1.15
1219,4.4435,,6.75e-05,1.13
1220,4.3893,,6.75e-05,1.1
1221,4.2424,,6.74e-05,1.08
1222,4.7394,,6.74e-05,1.1
1223,4.3451,,6.73e-05,1.12
1224,4.7161,,6.73e-05,1.1
1225,4.6791,,6.72e-05,1.12
1226,4.7029,,6.72e-05,1.12
1227,4.8034,,6.71e-05,1.14
1228,4.5127,,6.71e-05,1.27
1229,4.4108,,6.70e-05,1.14
1230,4.8774,,6.70e-05,1.1
1231,4.7756,,6.69e-05,1.1
1232,4.4548,,6.69e-05,1.34
1233,4.7269,,6.68e-05,1.35
1234,4.5756,,6.68e-05,1.15
1235,4.588,,6.67e-05,1.16
1236,4.5825,,6.67e-05,1.28
1237,4.6512,,6.66e-05,1.14
1238,4.5573,,6.66e-05,1.15
1239,4.5863,,6.65e-05,1.21
1240,4.666,,6.65e-05,1.11
1241,4.4779,,6.64e-05,1.18
1242,4.6107,,6.64e-05,1.11
1243,4.7768,,6.63e-05,1.11
1244,4.6138,,6.63e-05,1.13
1245,4.6241,,6.62e-05,1.19
1246,4.6303,,6.62e-05,1.22
1247,4.7321,,6.61e-05,1.21
1248,4.4126,,6.61e-05,1.17
1249,4.5972,,6.60e-05,1.25
1250,4.6914,,6.60e-05,1.2
1250,,4.5586,6.60e-05,
1251,4.5782,,6.59e-05,1.02
1252,4.418,,6.59e-05,1.08
1253,4.5017,,6.58e-05,1.09
1254,4.6202,,6.58e-05,1.14
1255,4.6525,,6.57e-05,1.12
1256,4.6246,,6.57e-05,1.11
1257,4.5626,,6.56e-05,1.09
1258,4.5005,,6.56e-05,1.13
1259,4.7235,,6.55e-05,1.12
1260,4.6223,,6.55e-05,1.1
1261,4.9958,,6.54e-05,1.07
1262,4.7227,,6.53e-05,1.16
1263,4.319,,6.53e-05,1.12
1264,4.7654,,6.52e-05,1.1
1265,4.4566,,6.52e-05,1.11
1266,4.7328,,6.51e-05,1.13
1267,4.626,,6.51e-05,1.16
1268,4.6105,,6.50e-05,1.13
1269,4.6436,,6.50e-05,1.11
1270,4.7533,,6.49e-05,1.11
1271,4.5616,,6.49e-05,1.12
1272,4.667,,6.48e-05,1.13
1273,4.5133,,6.48e-05,1.11
1274,4.7874,,6.47e-05,1.11
1275,4.7057,,6.47e-05,1.12
1276,4.4302,,6.46e-05,1.13
1277,4.5025,,6.46e-05,1.13
1278,4.5219,,6.45e-05,1.11
1279,4.7714,,6.45e-05,1.13
1280,4.7156,,6.44e-05,1.12
1281,4.2515,,6.44e-05,1.13
1282,4.6225,,6.43e-05,1.13
1283,4.4891,,6.43e-05,1.12
1284,4.5748,,6.42e-05,1.12
1285,4.4511,,6.42e-05,1.12
1286,4.416,,6.41e-05,1.13
1287,4.8722,,6.41e-05,1.12
1288,4.66,,6.40e-05,1.1
1289,4.4163,,6.39e-05,1.09
1290,4.6058,,6.39e-05,1.12
1291,4.5692,,6.38e-05,1.11
1292,4.684,,6.38e-05,1.09
1293,4.5227,,6.37e-05,1.11
1294,4.6336,,6.37e-05,1.11
1295,4.2857,,6.36e-05,1.12
1296,4.58,,6.36e-05,1.1
1297,4.6546,,6.35e-05,1.1
1298,4.7302,,6.35e-05,1.12
1299,4.5832,,6.34e-05,1.11
1300,4.6684,,6.34e-05,1.1
1301,4.5858,,6.33e-05,1.1
1302,4.6685,,6.33e-05,1.09
1303,4.8423,,6.32e-05,1.1
1304,4.5997,,6.32e-05,1.12
1305,4.4121,,6.31e-05,1.11
1306,4.4037,,6.31e-05,1.09
1307,4.7325,,6.30e-05,1.1
1308,4.6859,,6.30e-05,1.12
1309,4.7721,,6.29e-05,1.09
1310,4.7005,,6.29e-05,1.1
1311,4.5819,,6.28e-05,1.09
1312,4.5254,,6.27e-05,1.11
1313,4.8233,,6.27e-05,1.12
1314,4.881,,6.26e-05,1.09
1315,4.7082,,6.26e-05,1.09
1316,4.8232,,6.25e-05,1.1
1317,4.5349,,6.25e-05,1.1
1318,4.462,,6.24e-05,1.11
1319,4.8164,,6.24e-05,1.1
1320,4.5897,,6.23e-05,1.1
1321,4.9266,,6.23e-05,1.1
1322,4.5296,,6.22e-05,1.08
1323,4.5723,,6.22e-05,1.13
1324,4.7276,,6.21e-05,1.09
1325,4.8385,,6.21e-05,1.11
1326,4.8146,,6.20e-05,1.1
1327,4.779,,6.20e-05,1.11
1328,4.7032,,6.19e-05,1.07
1329,4.4185,,6.19e-05,1.09
1330,4.7519,,6.18e-05,1.12
1331,4.6087,,6.18e-05,1.11
1332,4.4733,,6.17e-05,1.12
1333,4.4312,,6.16e-05,1.11
1334,4.3709,,6.16e-05,1.11
1335,4.9857,,6.15e-05,1.15
1336,4.4824,,6.15e-05,1.15
1337,4.4698,,6.14e-05,1.12
1338,4.9774,,6.14e-05,1.11
1339,4.5429,,6.13e-05,1.09
1340,4.7494,,6.13e-05,1.12
1341,4.2603,,6.12e-05,1.13
1342,4.5922,,6.12e-05,1.11
1343,4.6301,,6.11e-05,1.11
1344,4.425,,6.11e-05,1.11
1345,4.279,,6.10e-05,1.13
1346,4.6292,,6.10e-05,1.11
1347,5.0124,,6.09e-05,1.11
1348,4.3746,,6.09e-05,1.11
1349,4.8257,,6.08e-05,1.14
1350,4.7548,,6.07e-05,1.12
1351,4.2514,,6.07e-05,1.13
1352,4.7922,,6.06e-05,1.13
1353,4.7393,,6.06e-05,1.13
1354,4.4948,,6.05e-05,1.17
1355,4.5441,,6.05e-05,1.11
1356,4.8699,,6.04e-05,1.11
1357,4.2904,,6.04e-05,1.13
1358,4.7865,,6.03e-05,1.14
1359,4.6961,,6.03e-05,1.14
1360,4.5792,,6.02e-05,1.13
1361,4.4093,,6.02e-05,1.13
1362,4.3741,,6.01e-05,1.12
1363,4.497,,6.01e-05,1.14
1364,4.5198,,6.00e-05,1.12
1365,4.6259,,6.00e-05,1.13
1366,4.4578,,5.99e-05,1.13
1367,4.5078,,5.98e-05,1.13
1368,4.4353,,5.98e-05,1.15
1369,4.668,,5.97e-05,1.12
1370,4.5082,,5.97e-05,1.13
1371,4.6331,,5.96e-05,1.13
1372,4.4889,,5.96e-05,1.16
1373,4.4113,,5.95e-05,1.13
1374,4.7067,,5.95e-05,1.14
1375,4.4118,,5.94e-05,1.14
1376,4.1918,,5.94e-05,1.12
1377,4.5455,,5.93e-05,1.15
1378,4.6947,,5.93e-05,1.13
1379,4.887,,5.92e-05,1.13
1380,4.8184,,5.92e-05,1.12
1381,4.3795,,5.91e-05,1.14
1382,4.7665,,5.90e-05,1.12
1383,4.7116,,5.90e-05,1.12
1384,4.3423,,5.89e-05,1.13
1385,4.7695,,5.89e-05,1.13
1386,4.6691,,5.88e-05,1.16
1387,4.431,,5.88e-05,1.13
1388,4.8919,,5.87e-05,1.16
1389,4.5187,,5.87e-05,1.13
1390,4.5478,,5.86e-05,1.14
1391,4.7736,,5.86e-05,1.13
1392,4.5262,,5.85e-05,1.12
1393,4.4983,,5.85e-05,1.13
1394,4.5831,,5.84e-05,1.15
1395,4.4503,,5.84e-05,1.15
1396,4.4128,,5.83e-05,1.13
1397,4.709,,5.82e-05,1.12
1398,4.5006,,5.82e-05,1.15
1399,4.6548,,5.81e-05,1.16
1400,4.8225,,5.81e-05,1.12
1401,4.5814,,5.80e-05,1.12
1402,4.7004,,5.80e-05,1.13
1403,4.6962,,5.79e-05,1.14
1404,4.465,,5.79e-05,1.15
1405,4.5027,,5.78e-05,1.13
1406,4.7962,,5.78e-05,1.12
1407,4.7045,,5.77e-05,1.13
1408,4.52,,5.77e-05,1.15
1409,4.7496,,5.76e-05,1.15
1410,4.7439,,5.76e-05,1.13
1411,4.7859,,5.75e-05,1.12
1412,4.8448,,5.74e-05,1.13
1413,4.9222,,5.74e-05,1.14
1414,4.6617,,5.73e-05,1.13
1415,4.8935,,5.73e-05,1.14
1416,4.3682,,5.72e-05,1.14
1417,4.7709,,5.72e-05,1.15
1418,4.4872,,5.71e-05,1.15
1419,4.3671,,5.71e-05,1.13
1420,4.272,,5.70e-05,1.14
1421,4.5804,,5.70e-05,1.12
1422,4.5133,,5.69e-05,1.15
1423,4.3581,,5.69e-05,1.13
1424,4.3623,,5.68e-05,1.13
1425,4.7453,,5.68e-05,1.13
1426,4.6588,,5.67e-05,1.14
1427,4.1863,,5.66e-05,1.13
1428,4.5683,,5.66e-05,1.13
1429,4.6333,,5.65e-05,1.13
1430,4.3097,,5.65e-05,1.13
1431,4.8134,,5.64e-05,1.13
1432,4.2994,,5.64e-05,1.13
1433,4.741,,5.63e-05,1.14
1434,4.5641,,5.63e-05,1.13
1435,4.7005,,5.62e-05,1.13
1436,4.6829,,5.62e-05,1.11
1437,4.5661,,5.61e-05,1.13
1438,4.0783,,5.61e-05,1.13
1439,4.8126,,5.60e-05,1.15
1440,4.6939,,5.59e-05,1.15
1441,4.7711,,5.59e-05,1.12
1442,4.7073,,5.58e-05,1.12
1443,4.8453,,5.58e-05,1.14
1444,4.7995,,5.57e-05,1.15
