step,train_loss,val_loss,lr,sec_per_step
722,4.4775,,5.87e-05,0.95
723,4.4573,,5.86e-05,228.58
724,4.5294,,5.85e-05,0.95
725,4.5915,,5.84e-05,0.95
726,4.5928,,5.83e-05,0.95
727,4.6362,,5.82e-05,4.6
728,4.5538,,5.80e-05,2.47
729,4.4527,,5.79e-05,6.95
730,4.3991,,5.78e-05,1.0
731,4.2654,,5.77e-05,1.01
732,4.4727,,5.76e-05,0.98
733,4.6829,,5.75e-05,0.98
734,4.3016,,5.74e-05,0.97
735,4.138,,5.73e-05,0.95
736,4.892,,5.72e-05,0.94
737,4.4443,,5.70e-05,0.93
738,4.6086,,5.69e-05,0.95
739,4.5512,,5.68e-05,0.95
740,4.733,,5.67e-05,0.95
741,4.5754,,5.66e-05,0.95
742,4.4643,,5.65e-05,0.95
743,4.4068,,5.64e-05,0.96
744,4.3092,,5.63e-05,0.95
745,4.4743,,5.62e-05,0.95
746,4.486,,5.60e-05,0.94
747,4.2441,,5.59e-05,0.94
748,4.551,,5.58e-05,0.95
749,4.6317,,5.57e-05,0.95
750,4.3145,,5.56e-05,0.95
750,,4.4069,5.56e-05,
751,4.4028,,5.55e-05,0.98
752,4.8085,,5.54e-05,0.93
753,4.4973,,5.53e-05,0.95
754,4.4469,,5.52e-05,0.93
755,4.7076,,5.50e-05,0.95
756,4.8174,,5.49e-05,0.95
757,4.5264,,5.48e-05,0.95
758,4.4729,,5.47e-05,0.95
759,4.6447,,5.46e-05,0.94
760,4.5317,,5.45e-05,0.93
761,4.7166,,5.44e-05,0.93
762,4.7564,,5.43e-05,0.93
763,4.4078,,5.41e-05,0.95
764,4.5263,,5.40e-05,0.95
765,4.4522,,5.39e-05,0.95
766,4.5156,,5.38e-05,0.95
767,4.2765,,5.37e-05,0.95
768,4.6749,,5.36e-05,0.96
769,4.3783,,5.35e-05,0.96
770,4.4656,,5.34e-05,0.95
771,4.5489,,5.33e-05,0.95
772,4.2761,,5.31e-05,0.95
773,4.7817,,5.30e-05,0.97
774,4.5693,,5.29e-05,0.95
775,4.6491,,5.28e-05,0.95
776,4.4096,,5.27e-05,0.95
777,4.7083,,5.26e-05,0.94
778,4.5366,,5.25e-05,0.96
779,4.6526,,5.24e-05,0.94
780,4.4673,,5.22e-05,0.94
781,4.4614,,5.21e-05,0.93
782,4.5118,,5.20e-05,0.93
783,4.5273,,5.19e-05,0.95
784,4.55,,5.18e-05,0.95
785,4.8123,,5.17e-05,0.95
786,4.5683,,5.16e-05,0.95
787,4.3564,,5.15e-05,0.94
788,4.1068,,5.13e-05,0.96
789,4.3634,,5.12e-05,0.95
790,4.5733,,5.11e-05,0.95
791,4.8695,,5.10e-05,0.95
792,4.8046,,5.09e-05,0.96
793,4.4324,,5.08e-05,0.96
794,4.6152,,5.07e-05,0.95
795,4.3888,,5.06e-05,0.95
796,4.4006,,5.04e-05,0.96
797,4.232,,5.03e-05,0.95
798,4.2776,,5.02e-05,0.97
799,4.0864,,5.01e-05,0.95
800,4.525,,5.00e-05,0.97
801,4.5798,,4.99e-05,0.96
802,4.7934,,4.98e-05,0.96
803,4.3375,,4.97e-05,0.98
804,4.6734,,4.96e-05,0.96
805,4.6476,,4.94e-05,0.95
806,4.2787,,4.93e-05,0.96
807,4.3904,,4.92e-05,0.96
808,4.4324,,4.91e-05,0.99
809,4.3534,,4.90e-05,0.96
810,4.4895,,4.89e-05,0.95
811,4.5949,,4.88e-05,0.96
812,4.6019,,4.87e-05,0.95
813,4.7397,,4.85e-05,0.97
814,4.5006,,4.84e-05,0.96
815,4.6415,,4.83e-05,0.96
816,4.6044,,4.82e-05,0.96
817,4.4404,,4.81e-05,0.97
818,4.6424,,4.80e-05,0.97
819,4.7574,,4.79e-05,0.95
820,4.4239,,4.78e-05,0.96
821,4.3022,,4.76e-05,0.96
822,4.7184,,4.75e-05,0.96
823,4.354,,4.74e-05,0.97
824,4.5877,,4.73e-05,0.96
825,4.0325,,4.72e-05,0.96
826,4.4851,,4.71e-05,0.96
827,4.6633,,4.70e-05,0.95
828,4.4574,,4.69e-05,0.95
829,4.6099,,4.67e-05,0.96
830,4.7123,,4.66e-05,0.95
831,4.4636,,4.65e-05,0.95
832,3.9961,,4.64e-05,0.95
833,4.4338,,4.63e-05,0.96
834,4.575,,4.62e-05,0.94
835,4.6262,,4.61e-05,0.93
836,4.4729,,4.60e-05,0.94
837,4.5916,,4.59e-05,0.95
838,4.3776,,4.57e-05,0.96
839,4.5408,,4.56e-05,0.94
840,4.6068,,4.55e-05,0.95
841,4.5091,,4.54e-05,0.94
842,4.6204,,4.53e-05,0.95
843,4.508,,4.52e-05,0.95
844,4.5687,,4.51e-05,0.94
845,4.5274,,4.50e-05,0.94
846,4.5523,,4.48e-05,0.94
847,4.5189,,4.47e-05,0.93
848,4.8825,,4.46e-05,0.95
849,4.2351,,4.45e-05,0.95
850,4.3422,,4.44e-05,0.95
851,4.325,,4.43e-05,0.95
852,4.667,,4.42e-05,0.95
853,4.5919,,4.41e-05,0.95
854,4.4463,,4.40e-05,0.95
855,4.0175,,4.38e-05,0.95
856,4.5543,,4.37e-05,0.94
857,4.2201,,4.36e-05,0.95
858,4.5064,,4.35e-05,0.96
859,4.3138,,4.34e-05,0.95
860,4.3513,,4.33e-05,0.95
861,4.4828,,4.32e-05,0.95
862,4.5083,,4.31e-05,0.95
863,4.5099,,4.30e-05,0.96
864,4.4726,,4.28e-05,0.94
865,4.0362,,4.27e-05,0.95
866,4.0443,,4.26e-05,0.95
867,4.4279,,4.25e-05,0.95
868,4.5948,,4.24e-05,0.96
869,4.6971,,4.23e-05,0.95
870,4.4981,,4.22e-05,0.95
871,4.3688,,4.21e-05,0.95
872,4.579,,4.20e-05,0.94
873,4.5527,,4.18e-05,0.96
874,4.6301,,4.17e-05,0.95
875,4.5369,,4.16e-05,0.95
876,4.5439,,4.15e-05,0.95
877,4.5894,,4.14e-05,0.95
878,4.6788,,4.13e-05,0.96
879,4.5919,,4.12e-05,0.95
880,4.5405,,4.11e-05,0.95
881,4.5122,,4.10e-05,0.94
882,4.7148,,4.09e-05,0.94
883,4.6376,,4.07e-05,0.96
884,4.2019,,4.06e-05,0.95
885,4.4733,,4.05e-05,0.95
886,4.4299,,4.04e-05,0.95
887,4.2383,,4.03e-05,0.95
888,4.6195,,4.02e-05,0.96
889,3.9957,,4.01e-05,0.95
890,4.5981,,4.00e-05,0.95
891,4.6389,,3.99e-05,0.95
892,4.5917,,3.98e-05,0.95
893,4.4919,,3.96e-05,0.96
894,4.8532,,3.95e-05,0.95
895,4.7922,,3.94e-05,0.96
896,4.3111,,3.93e-05,0.96
897,4.4193,,3.92e-05,0.96
898,4.2952,,3.91e-05,0.97
899,4.8679,,3.90e-05,0.96
900,4.6258,,3.89e-05,0.95
901,4.3993,,3.88e-05,0.96
902,4.727,,3.87e-05,0.96
903,4.8241,,3.85e-05,0.97
904,4.3588,,3.84e-05,0.96
905,4.2947,,3.83e-05,0.96
906,4.8015,,3.82e-05,0.96
907,4.7563,,3.81e-05,0.96
908,4.508,,3.80e-05,0.98
909,4.539,,3.79e-05,0.96
910,4.4286,,3.78e-05,0.96
911,4.1408,,3.77e-05,0.96
912,4.5757,,3.76e-05,0.96
913,4.7614,,3.75e-05,0.98
914,4.5159,,3.73e-05,0.97
915,4.0442,,3.72e-05,0.97
916,4.5761,,3.71e-05,0.97
917,4.4515,,3.70e-05,0.97
918,4.4641,,3.69e-05,0.98
919,4.5257,,3.68e-05,0.97
920,4.5655,,3.67e-05,0.98
921,4.2254,,3.66e-05,0.97
922,4.3963,,3.65e-05,0.97
923,4.2917,,3.64e-05,0.98
924,4.2327,,3.63e-05,0.98
925,4.3153,,3.62e-05,0.98
926,4.3036,,3.61e-05,0.98
927,4.5488,,3.59e-05,0.98
928,4.5796,,3.58e-05,0.98
929,4.552,,3.57e-05,0.99
930,4.4312,,3.56e-05,0.97
931,4.8197,,3.55e-05,0.98
932,4.449,,3.54e-05,0.98
933,4.3903,,3.53e-05,0.99
934,4.2157,,3.52e-05,0.98
935,4.3193,,3.51e-05,0.98
936,4.2412,,3.50e-05,0.98
937,3.8922,,3.49e-05,0.98
938,4.417,,3.48e-05,0.99
939,4.4247,,3.47e-05,0.97
940,4.5112,,3.45e-05,0.98
941,4.3763,,3.44e-05,0.98
942,4.2849,,3.43e-05,0.97
943,4.6866,,3.42e-05,0.99
944,4.4012,,3.41e-05,0.99
945,4.7965,,3.40e-05,0.98
946,4.5788,,3.39e-05,0.98
947,4.6265,,3.38e-05,0.98
948,4.4186,,3.37e-05,0.99
949,4.6278,,3.36e-05,0.98
950,4.4398,,3.35e-05,0.98
951,4.5647,,3.34e-05,0.99
952,4.5932,,3.33e-05,0.98
953,4.4039,,3.32e-05,0.99
954,4.5793,,3.31e-05,0.97
955,4.1614,,3.30e-05,0.98
956,4.7845,,3.29e-05,0.98
957,4.7276,,3.27e-05,0.98
958,4.7809,,3.26e-05,1.0
959,4.4,,3.25e-05,0.97
960,4.648,,3.24e-05,0.98
961,4.4628,,3.23e-05,0.98
962,4.2482,,3.22e-05,0.98
963,4.5293,,3.21e-05,1.0
964,4.5558,,3.20e-05,1.0
965,4.4181,,3.19e-05,1.0
966,4.3813,,3.18e-05,0.99
967,4.6179,,3.17e-05,0.99
968,4.3018,,3.16e-05,0.98
969,4.5645,,3.15e-05,0.97
970,4.5041,,3.14e-05,1.0
971,4.3551,,3.13e-05,0.99
972,4.5087,,3.12e-05,0.98
973,4.557,,3.11e-05,1.0
974,4.5409,,3.10e-05,1.0
975,4.4361,,3.09e-05,1.0
976,4.6885,,3.08e-05,0.99
977,4.4579,,3.07e-05,0.99
978,3.8874,,3.06e-05,1.0
979,4.5184,,3.05e-05,0.99
980,4.6168,,3.03e-05,0.99
981,4.1702,,3.02e-05,0.98
982,4.4921,,3.01e-05,1.0
983,4.4203,,3.00e-05,1.0
984,4.6721,,2.99e-05,0.98
985,4.4385,,2.98e-05,0.99
986,4.5349,,2.97e-05,0.99
987,4.4851,,2.96e-05,1.0
988,4.1216,,2.95e-05,1.02
989,4.7407,,2.94e-05,1.0
990,4.2855,,2.93e-05,0.98
991,4.5452,,2.92e-05,0.99
992,4.8464,,2.91e-05,0.99
993,4.4475,,2.90e-05,1.01
994,4.8299,,2.89e-05,1.01
995,4.6799,,2.88e-05,1.0
996,4.6199,,2.87e-05,1.0
997,4.7359,,2.86e-05,0.99
998,4.6865,,2.85e-05,1.01
999,4.3896,,2.84e-05,1.0
1000,4.6401,,2.83e-05,1.0
1000,,4.4027,2.83e-05,
1001,4.421,,2.82e-05,0.96
1002,4.41,,2.81e-05,0.99
1003,4.5898,,2.80e-05,1.02
1004,4.496,,2.79e-05,1.0
1005,4.3788,,2.78e-05,1.01
1006,4.5695,,2.77e-05,1.01
1007,4.4211,,2.76e-05,1.01
1008,4.3965,,2.75e-05,1.01
1009,4.5895,,2.74e-05,1.05
1010,4.2928,,2.73e-05,1.01
1011,4.761,,2.72e-05,1.01
1012,4.4715,,2.71e-05,1.0
1013,4.1636,,2.70e-05,1.0
1014,4.4521,,2.69e-05,1.02
1015,4.4247,,2.68e-05,1.02
1016,4.4122,,2.67e-05,1.0
1017,4.4674,,2.66e-05,1.0
1018,4.2733,,2.65e-05,1.0
1019,4.5566,,2.64e-05,1.02
1020,4.5432,,2.63e-05,1.0
1021,4.404,,2.62e-05,1.01
1022,4.6696,,2.61e-05,1.02
1023,4.2234,,2.60e-05,1.01
1024,4.3178,,2.59e-05,1.01
1025,4.5428,,2.58e-05,1.01
1026,4.6239,,2.57e-05,1.0
1027,4.6132,,2.56e-05,1.0
1028,4.6107,,2.55e-05,1.0
1029,4.1621,,2.54e-05,1.0
1030,4.4374,,2.53e-05,1.0
1031,4.4391,,2.52e-05,1.0
1032,4.4167,,2.51e-05,1.0
1033,4.2549,,2.50e-05,1.01
1034,4.5864,,2.49e-05,1.0
1035,4.2774,,2.48e-05,1.0
1036,4.7384,,2.47e-05,1.01
1037,4.2922,,2.46e-05,1.01
1038,4.7153,,2.45e-05,1.02
1039,4.4224,,2.45e-05,1.06
1040,4.4561,,2.44e-05,1.05
1041,4.4291,,2.43e-05,1.02
1042,4.5406,,2.42e-05,1.03
1043,4.5241,,2.41e-05,1.04
1044,4.4121,,2.40e-05,1.04
1045,4.5171,,2.39e-05,1.18
1046,4.4151,,2.38e-05,1.02
1047,4.4993,,2.37e-05,1.01
1048,4.6079,,2.36e-05,1.01
1049,4.4986,,2.35e-05,1.01
1050,4.3281,,2.34e-05,1.04
1051,4.361,,2.33e-05,1.04
1052,4.6463,,2.32e-05,1.06
1053,4.6489,,2.31e-05,1.17
1054,4.3549,,2.30e-05,1.19
1055,4.5771,,2.29e-05,1.16
1056,4.5933,,2.28e-05,1.14
1057,4.1178,,2.27e-05,1.06
1058,4.3917,,2.26e-05,1.11
1059,4.5971,,2.25e-05,1.22
1060,4.3108,,2.25e-05,1.18
1061,4.2072,,2.24e-05,1.1
1062,4.6338,,2.23e-05,1.11
1063,4.4104,,2.22e-05,1.05
1064,4.5811,,2.21e-05,1.02
1065,4.6628,,2.20e-05,1.02
1066,4.4964,,2.19e-05,1.02
1067,4.2979,,2.18e-05,1.02
1068,4.598,,2.17e-05,1.01
1069,4.607,,2.16e-05,1.02
1070,4.4698,,2.15e-05,1.01
1071,4.2954,,2.14e-05,1.02
1072,4.6533,,2.13e-05,1.01
1073,4.5592,,2.12e-05,1.01
1074,4.5842,,2.12e-05,1.01
1075,4.6014,,2.11e-05,1.01
1076,4.5562,,2.10e-05,1.01
1077,4.4846,,2.09e-05,1.01
1078,4.3108,,2.08e-05,1.01
1079,4.5138,,2.07e-05,1.02
1080,4.5016,,2.06e-05,1.1
1081,4.3338,,2.05e-05,1.07
1082,4.7226,,2.04e-05,1.17
1083,4.5378,,2.03e-05,1.16
1084,4.3856,,2.02e-05,1.05
1085,4.4961,,2.02e-05,1.02
1086,4.5909,,2.01e-05,1.01
1087,4.4184,,2.00e-05,1.02
1088,4.5808,,1.99e-05,1.01
1089,4.5159,,1.98e-05,1.04
1090,4.4516,,1.97e-05,1.02
1091,4.3553,,1.96e-05,1.02
1092,4.578,,1.95e-05,1.02
1093,4.5894,,1.94e-05,1.02
1094,4.411,,1.94e-05,1.02
1095,4.5535,,1.93e-05,1.02
1096,4.5609,,1.92e-05,1.02
1097,4.6219,,1.91e-05,1.02
1098,4.5866,,1.90e-05,1.02
1099,4.38,,1.89e-05,1.02
1100,4.3351,,1.88e-05,1.03
1101,4.682,,1.87e-05,1.01
1102,4.421,,1.87e-05,1.03
1103,4.5415,,1.86e-05,1.01
1104,4.749,,1.85e-05,1.01
1105,4.4086,,1.84e-05,1.04
1106,4.4158,,1.83e-05,1.03
1107,4.499,,1.82e-05,1.03
1108,4.6467,,1.81e-05,1.08
1109,4.4571,,1.80e-05,1.12
1110,4.5039,,1.80e-05,1.04
1111,4.3916,,1.79e-05,1.06
1112,4.6225,,1.78e-05,1.02
1113,4.6036,,1.77e-05,1.02
1114,4.2236,,1.76e-05,1.03
1115,4.3283,,1.75e-05,1.02
1116,4.4423,,1.74e-05,1.04
1117,4.4451,,1.74e-05,1.04
1118,4.2513,,1.73e-05,1.03
1119,4.5897,,1.72e-05,1.04
1120,4.5632,,1.71e-05,1.04
1121,4.4706,,1.70e-05,1.03
1122,4.524,,1.69e-05,1.04
1123,4.577,,1.69e-05,1.03
1124,4.6044,,1.68e-05,1.04
1125,4.5818,,1.67e-05,1.04
1126,4.3817,,1.66e-05,1.03
1127,4.8139,,1.65e-05,1.04
1128,4.2469,,1.64e-05,1.04
1129,4.5003,,1.63e-05,1.03
1130,4.3747,,1.63e-05,1.03
1131,4.5174,,1.62e-05,1.03
1132,4.7344,,1.61e-05,1.02
1133,4.3487,,1.60e-05,1.04
1134,4.6376,,1.59e-05,1.04
1135,4.3438,,1.59e-05,1.04
1136,4.7979,,1.58e-05,1.03
1137,4.4804,,1.57e-05,1.05
1138,4.4781,,1.56e-05,1.04
1139,4.4441,,1.55e-05,1.04
1140,4.3572,,1.54e-05,1.05
1141,4.4752,,1.54e-05,1.05
1142,4.5178,,1.53e-05,1.02
1143,4.599,,1.52e-05,1.05
1144,4.646,,1.51e-05,1.04
1145,4.6742,,1.50e-05,1.04
1146,4.5624,,1.50e-05,1.04
1147,4.8915,,1.49e-05,1.03
1148,4.0381,,1.48e-05,1.04
1149,4.2657,,1.47e-05,1.05
1150,4.5809,,1.46e-05,1.03
1151,4.3204,,1.46e-05,1.05
1152,4.2867,,1.45e-05,1.03
1153,4.6011,,1.44e-05,1.03
1154,4.3899,,1.43e-05,1.05
1155,4.5407,,1.43e-05,1.05
1156,4.67,,1.42e-05,1.03
1157,4.5407,,1.41e-05,1.03
1158,4.6276,,1.40e-05,1.03
1159,4.4254,,1.39e-05,1.03
1160,4.612,,1.39e-05,1.07
1161,4.5606,,1.38e-05,1.04
1162,4.5061,,1.37e-05,1.05
1163,4.5346,,1.36e-05,1.07
1164,4.4961,,1.36e-05,1.06
1165,4.6876,,1.35e-05,1.17
1166,4.5869,,1.34e-05,1.04
1167,4.6736,,1.33e-05,1.03
1168,4.2427,,1.32e-05,1.04
1169,4.2323,,1.32e-05,1.06
1170,4.433,,1.31e-05,1.06
1171,4.5107,,1.30e-05,1.07
1172,4.6786,,1.29e-05,1.07
1173,4.553,,1.29e-05,1.07
1174,4.4365,,1.28e-05,1.08
1175,4.6089,,1.27e-05,1.07
1176,4.7895,,1.26e-05,1.07
1177,4.6996,,1.26e-05,1.08
1178,4.3859,,1.25e-05,1.08
1179,4.4668,,1.24e-05,1.08
1180,4.2976,,1.23e-05,1.1
1181,4.5302,,1.23e-05,1.08
1182,4.4089,,1.22e-05,1.08
1183,4.5297,,1.21e-05,1.08
1184,4.5873,,1.21e-05,1.09
1185,4.2437,,1.20e-05,1.11
1186,4.5326,,1.19e-05,1.08
1187,4.5125,,1.18e-05,1.1
1188,4.5172,,1.18e-05,1.08
1189,4.4742,,1.17e-05,1.1
1190,4.734,,1.16e-05,1.12
1191,4.58,,1.15e-05,1.12
1192,4.5666,,1.15e-05,1.12
1193,4.3074,,1.14e-05,1.13
1194,4.7017,,1.13e-05,1.23
1195,4.5973,,1.13e-05,1.11
1196,4.6489,,1.12e-05,1.1
1197,4.2693,,1.11e-05,1.1
1198,4.413,,1.10e-05,1.1
1199,4.7232,,1.10e-05,1.09
1200,4.5838,,1.09e-05,1.17
1201,4.2838,,1.08e-05,1.29
1202,4.5837,,1.08e-05,1.36
1203,4.1303,,1.07e-05,1.31
1204,4.3306,,1.06e-05,1.1
1205,4.2796,,1.06e-05,1.09
1206,4.632,,1.05e-05,1.11
1207,4.4698,,1.04e-05,1.13
1208,4.2809,,1.04e-05,1.08
1209,4.3447,,1.03e-05,1.1
1210,4.5347,,1.02e-05,1.1
1211,4.1496,,1.02e-05,1.14
1212,4.2573,,1.01e-05,1.1
1213,4.2178,,1.00e-05,1.11
1214,4.4994,,9.95e-06,1.09
1215,4.4864,,9.88e-06,1.09
1216,4.5099,,9.81e-06,1.15
1217,4.0904,,9.75e-06,1.1
1218,4.4103,,9.68e-06,1.13
1219,4.4122,,9.62e-06,1.16
1220,4.4426,,9.55e-06,1.14
1221,4.1091,,9.48e-06,1.11
1222,4.533,,9.42e-06,1.11
1223,4.153,,9.35e-06,1.16
1224,4.6589,,9.29e-06,1.22
1225,4.7279,,9.22e-06,1.15
1226,4.5952,,9.16e-06,1.11
1227,4.6932,,9.09e-06,1.09
1228,4.56,,9.03e-06,1.1
1229,4.3934,,8.96e-06,1.12
1230,4.7238,,8.90e-06,1.14
1231,4.7879,,8.84e-06,1.11
1232,4.4001,,8.77e-06,1.09
1233,4.5094,,8.71e-06,1.09
1234,4.33,,8.65e-06,1.09
1235,4.3985,,8.58e-06,1.16
1236,4.4969,,8.52e-06,1.19
1237,4.5579,,8.46e-06,1.11
1238,4.697,,8.40e-06,1.1
1239,4.4526,,8.33e-06,1.14
1240,4.474,,8.27e-06,1.12
1241,4.3137,,8.21e-06,1.13
1242,4.4903,,8.15e-06,1.11
1243,4.6948,,8.09e-06,1.1
1244,4.5685,,8.03e-06,1.08
1245,4.5863,,7.96e-06,1.13
1246,4.4963,,7.90e-06,1.11
1247,4.5328,,7.84e-06,1.09
1248,4.2684,,7.78e-06,1.13
1249,4.4328,,7.72e-06,1.1
1250,4.6255,,7.66e-06,1.13
1250,,4.4006,7.66e-06,
1251,4.3607,,7.60e-06,1.07
1252,4.3936,,7.54e-06,1.13
1253,4.397,,7.49e-06,1.15
1254,4.434,,7.43e-06,1.17
1255,4.3556,,7.37e-06,1.23
1256,4.5144,,7.31e-06,1.3
1257,4.4711,,7.25e-06,1.2
1258,4.4699,,7.19e-06,1.15
1259,4.5912,,7.14e-06,1.13
1260,4.502,,7.08e-06,1.11
1261,4.7988,,7.02e-06,1.16
1262,4.5764,,6.96e-06,1.11
1263,4.1658,,6.91e-06,1.11
1264,4.639,,6.85e-06,1.13
1265,4.3793,,6.79e-06,1.12
1266,4.6476,,6.74e-06,1.12
1267,4.4516,,6.68e-06,1.13
1268,4.4201,,6.62e-06,1.16
1269,4.5185,,6.57e-06,1.17
1270,4.6435,,6.51e-06,1.11
1271,4.4688,,6.46e-06,1.14
1272,4.3895,,6.40e-06,1.13
1273,4.2881,,6.35e-06,1.13
1274,4.6488,,6.29e-06,1.15
1275,4.512,,6.24e-06,1.12
1276,4.4531,,6.18e-06,1.12
1277,4.4022,,6.13e-06,1.17
1278,4.407,,6.08e-06,1.17
1279,4.5275,,6.02e-06,1.22
1280,4.64,,5.97e-06,1.4
1281,4.2921,,5.92e-06,1.28
1282,4.4965,,5.86e-06,1.36
1283,4.2862,,5.81e-06,1.21
1284,4.3856,,5.76e-06,1.17
1285,4.2956,,5.71e-06,1.13
1286,4.2624,,5.66e-06,1.15
1287,4.6887,,5.60e-06,1.13
1288,4.5733,,5.55e-06,1.12
1289,4.3043,,5.50e-06,1.13
1290,4.5956,,5.45e-06,1.14
1291,4.3206,,5.40e-06,1.11
1292,4.5409,,5.35e-06,1.13
1293,4.4975,,5.30e-06,1.12
1294,4.4976,,5.25e-06,1.15
1295,4.5184,,5.20e-06,1.11
1296,4.5321,,5.15e-06,1.12
1297,4.6373,,5.10e-06,1.15
1298,4.5558,,5.05e-06,1.15
1299,4.4155,,5.00e-06,1.13
1300,4.516,,4.95e-06,1.11
1301,4.4934,,4.90e-06,1.15
1302,4.4442,,4.85e-06,1.1
1303,4.6531,,4.81e-06,1.11
1304,4.6299,,4.76e-06,1.16
1305,4.5192,,4.71e-06,1.1
1306,4.3522,,4.66e-06,1.12
1307,4.5403,,4.62e-06,1.12
1308,4.5797,,4.57e-06,1.12
1309,4.7321,,4.52e-06,1.15
1310,4.4959,,4.48e-06,1.12
1311,4.5448,,4.43e-06,1.15
1312,4.5018,,4.38e-06,1.13
1313,4.6095,,4.34e-06,1.13
1314,4.6945,,4.29e-06,1.13
1315,4.659,,4.25e-06,1.11
1316,4.6248,,4.20e-06,1.13
1317,4.4127,,4.16e-06,1.12
1318,4.5412,,4.11e-06,1.12
1319,4.4587,,4.07e-06,1.16
1320,4.5252,,4.02e-06,1.22
1321,4.8268,,3.98e-06,1.29
1322,4.366,,3.94e-06,1.13
1323,4.3772,,3.89e-06,1.1
1324,4.585,,3.85e-06,1.12
1325,4.7082,,3.81e-06,1.28
1326,4.5516,,3.76e-06,1.18
1327,4.7342,,3.72e-06,1.16
1328,4.6448,,3.68e-06,1.23
1329,4.3359,,3.64e-06,1.22
1330,4.6726,,3.59e-06,1.23
1331,4.3913,,3.55e-06,1.28
1332,4.2649,,3.51e-06,1.26
1333,4.3742,,3.47e-06,1.22
1334,4.1324,,3.43e-06,1.2
1335,4.7102,,3.39e-06,1.23
1336,4.1819,,3.35e-06,1.24
1337,4.3613,,3.31e-06,1.23
1338,4.7726,,3.27e-06,1.21
1339,4.3925,,3.23e-06,1.23
1340,4.5755,,3.19e-06,1.1
1341,4.4011,,3.15e-06,1.38
1342,4.4732,,3.11e-06,1.39
1343,4.492,,3.07e-06,1.19
1344,4.4162,,3.03e-06,1.26
1345,4.2772,,2.99e-06,1.37
1346,4.5547,,2.96e-06,1.33
1347,4.7634,,2.92e-06,1.16
1348,4.2489,,2.88e-06,1.26
1349,4.6513,,2.84e-06,1.35
1350,4.6532,,2.81e-06,1.33
1351,4.2468,,2.77e-06,1.35
1352,4.6654,,2.73e-06,1.39
1353,4.5152,,2.70e-06,1.38
1354,4.3569,,2.66e-06,1.32
1355,4.5762,,2.62e-06,1.25
1356,4.6162,,2.59e-06,1.24
1357,4.2025,,2.55e-06,1.11
1358,4.5459,,2.52e-06,1.16
1359,4.5831,,2.48e-06,1.37
1360,4.5568,,2.45e-06,1.19
1361,4.3417,,2.41e-06,1.17
1362,4.2171,,2.38e-06,1.21
1363,4.4406,,2.34e-06,1.25
1364,4.4801,,2.31e-06,1.27
1365,4.4378,,2.28e-06,1.19
1366,4.4404,,2.24e-06,1.18
1367,4.5292,,2.21e-06,1.23
1368,4.2999,,2.18e-06,1.17
1369,4.4717,,2.14e-06,1.1
1370,4.3776,,2.11e-06,1.24
1371,4.4638,,2.08e-06,1.17
1372,4.3999,,2.05e-06,1.1
1373,4.3488,,2.02e-06,1.1
1374,4.6004,,1.99e-06,1.13
1375,4.3356,,1.95e-06,1.09
1376,4.1719,,1.92e-06,1.1
1377,4.3523,,1.89e-06,1.11
1378,4.5488,,1.86e-06,1.11
1379,4.5654,,1.83e-06,1.13
1380,4.7099,,1.80e-06,1.1
1381,4.3487,,1.77e-06,1.22
1382,4.5552,,1.74e-06,1.09
1383,4.5824,,1.71e-06,1.09
1384,4.3412,,1.68e-06,1.13
1385,4.65,,1.66e-06,1.11
1386,4.5364,,1.63e-06,1.1
1387,4.4576,,1.60e-06,1.11
1388,4.7209,,1.57e-06,1.19
1389,4.4148,,1.54e-06,1.17
1390,4.6187,,1.52e-06,1.07
1391,4.6612,,1.49e-06,1.1
1392,4.604,,1.46e-06,1.1
1393,4.578,,1.43e-06,1.37
1394,4.5364,,1.41e-06,1.29
1395,4.6422,,1.38e-06,1.1
1396,4.3296,,1.36e-06,1.12
1397,4.4807,,1.33e-06,1.11
1398,4.345,,1.30e-06,1.21
1399,4.538,,1.28e-06,1.12
1400,4.6504,,1.25e-06,1.19
1401,4.3473,,1.23e-06,1.14
1402,4.5508,,1.20e-06,1.11
1403,4.5513,,1.18e-06,1.09
1404,4.3473,,1.16e-06,1.16
1405,4.413,,1.13e-06,1.21
1406,4.5724,,1.11e-06,1.12
1407,4.5865,,1.08e-06,1.1
1408,4.4893,,1.06e-06,1.15
1409,4.4806,,1.04e-06,1.13
1410,4.6488,,1.02e-06,1.1
1411,4.7722,,9.94e-07,1.12
1412,4.6785,,9.72e-07,1.17
1413,4.6756,,9.50e-07,1.08
1414,4.4779,,9.28e-07,1.11
1415,4.6398,,9.07e-07,1.11
1416,4.121,,8.86e-07,1.09
1417,4.6871,,8.65e-07,1.07
1418,4.4171,,8.44e-07,1.09
1419,4.4081,,8.24e-07,1.11
1420,4.2982,,8.04e-07,1.08
1421,4.4916,,7.84e-07,1.09
1422,4.3669,,7.64e-07,1.09
1423,4.1998,,7.45e-07,1.11
1424,4.2927,,7.25e-07,1.1
1425,4.5568,,7.06e-07,1.07
1426,4.4776,,6.88e-07,1.09
1427,4.1889,,6.69e-07,1.08
1428,4.4979,,6.51e-07,1.08
1429,4.4874,,6.33e-07,1.1
1430,4.3529,,6.16e-07,1.08
1431,4.6731,,5.98e-07,1.1
1432,4.2189,,5.81e-07,1.1
1433,4.5724,,5.64e-07,1.06
1434,4.3853,,5.47e-07,1.09
1435,4.5004,,5.31e-07,1.08
