step,train_loss,val_loss,lr,sec_per_step
297,6.6817,,9.52e-05,10.36
298,6.9316,,9.51e-05,9.75
299,6.7198,,9.51e-05,10.5
300,6.7606,,9.50e-05,10.38
301,6.7816,,9.50e-05,10.23
302,6.6683,,9.50e-05,10.3
303,6.88,,9.49e-05,10.21
304,6.8291,,9.49e-05,10.07
305,6.7293,,9.48e-05,10.31
306,6.815,,9.48e-05,10.21
307,6.789,,9.47e-05,10.13
308,6.9549,,9.47e-05,10.36
309,6.9672,,9.46e-05,10.17
310,6.871,,9.46e-05,10.3
311,6.8418,,9.45e-05,10.45
312,7.019,,9.44e-05,10.21
313,6.977,,9.44e-05,10.4
314,6.9917,,9.43e-05,10.42
315,6.8234,,9.43e-05,11.08
316,6.8831,,9.42e-05,10.41
317,6.818,,9.42e-05,10.22
318,6.8054,,9.41e-05,10.18
319,6.8101,,9.41e-05,10.36
320,6.8025,,9.40e-05,10.28
321,6.8316,,9.40e-05,10.22
322,6.8288,,9.39e-05,10.27
323,6.7325,,9.39e-05,10.44
324,6.914,,9.38e-05,10.15
325,6.7677,,9.38e-05,10.18
326,6.8945,,9.37e-05,10.33
327,6.7543,,9.37e-05,10.24
328,6.9775,,9.36e-05,10.26
329,6.7758,,9.35e-05,10.33
330,6.7183,,9.35e-05,10.41
331,6.9529,,9.34e-05,10.37
332,6.795,,9.34e-05,10.29
333,6.8491,,9.33e-05,10.32
334,6.5818,,9.33e-05,10.34
335,6.8873,,9.32e-05,10.46
336,6.8472,,9.32e-05,10.68
337,6.7806,,9.31e-05,10.47
338,6.668,,9.30e-05,10.43
339,6.8257,,9.30e-05,10.3
340,6.6912,,9.29e-05,10.17
341,6.9711,,9.29e-05,10.23
342,6.8159,,9.28e-05,10.25
343,7.0955,,9.27e-05,10.2
344,6.8466,,9.27e-05,10.33
345,6.8485,,9.26e-05,10.4
346,6.8843,,9.26e-05,10.19
347,6.855,,9.25e-05,10.22
348,6.8859,,9.25e-05,10.6
349,6.8668,,9.24e-05,10.44
350,6.7259,,9.23e-05,10.42
351,6.8666,,9.23e-05,10.32
352,6.8232,,9.22e-05,10.28
353,6.8575,,9.22e-05,10.3
354,6.7399,,9.21e-05,10.18
355,6.6953,,9.20e-05,10.17
356,6.8567,,9.20e-05,10.25
357,6.8685,,9.19e-05,10.21
358,6.8982,,9.19e-05,10.13
359,6.7218,,9.18e-05,10.26
360,6.78,,9.17e-05,10.3
361,6.7248,,9.17e-05,10.28
362,6.9349,,9.16e-05,10.47
363,6.7242,,9.15e-05,10.36
364,6.6157,,9.15e-05,10.28
365,6.8695,,9.14e-05,10.54
366,6.7768,,9.14e-05,10.54
367,6.8726,,9.13e-05,10.54
368,6.792,,9.12e-05,10.6
369,6.958,,9.12e-05,10.24
370,6.7452,,9.11e-05,10.25
371,6.8265,,9.10e-05,10.23
372,6.8039,,9.10e-05,10.33
373,6.9377,,9.09e-05,10.38
374,6.7787,,9.08e-05,10.25
375,6.7034,,9.08e-05,10.38
376,6.7608,,9.07e-05,10.37
377,6.7359,,9.06e-05,10.24
378,6.9543,,9.06e-05,10.41
379,6.6387,,9.05e-05,10.36
380,6.7135,,9.05e-05,10.31
381,6.7836,,9.04e-05,10.4
382,6.7577,,9.03e-05,10.38
383,6.7735,,9.03e-05,10.3
384,6.9867,,9.02e-05,10.59
385,6.7302,,9.01e-05,10.55
386,6.8288,,9.01e-05,10.32
387,6.7416,,9.00e-05,10.23
388,6.8663,,8.99e-05,10.41
389,6.8988,,8.98e-05,10.09
390,6.6475,,8.98e-05,10.2
391,6.697,,8.97e-05,10.49
392,6.8674,,8.96e-05,10.43
393,6.8187,,8.96e-05,10.33
394,6.931,,8.95e-05,10.43
395,6.7293,,8.94e-05,10.54
396,6.7071,,8.94e-05,10.6
397,6.6166,,8.93e-05,10.42
398,6.6365,,8.92e-05,10.29
399,6.8074,,8.92e-05,10.36
400,6.8315,,8.91e-05,10.31
401,6.9141,,8.90e-05,10.44
402,6.8128,,8.90e-05,10.36
403,6.6839,,8.89e-05,10.42
404,6.8271,,8.88e-05,10.26
405,6.8557,,8.87e-05,10.45
406,6.7135,,8.87e-05,10.34
407,6.9983,,8.86e-05,10.39
408,6.735,,8.85e-05,10.35
409,6.7788,,8.85e-05,10.38
410,6.667,,8.84e-05,10.57
411,6.7096,,8.83e-05,10.27
412,6.6374,,8.82e-05,10.66
413,6.706,,8.82e-05,10.44
414,6.6761,,8.81e-05,10.67
415,6.7788,,8.80e-05,11.54
416,6.8374,,8.79e-05,10.5
417,6.8593,,8.79e-05,9.6
